1590451200-1591056000:2.2945,1.011178,2.002789,0.761599
1590537600-1591142400:2.0772,1.008027,1.976953,0.731051
1590624000-1591228800:2.0406,0.913561,1.942519,0.717564
1590710400-1591315200:1.9805,0.884743,1.938706,0.686549
1590796800-1591401600:1.9675,0.928617,1.964508,0.664397
1590883200-1591488000:1.9865,0.944081,1.989338,0.652899
1590969600-1591574400:2.0201,0.955171,1.982439,0.631164
1591056000-1591660800:2.1185,0.912240,1.993500,0.634303
1591142400-1591747200:2.6120,1.054827,2.015304,0.663724
1591228800-1591833600:2.6682,0.816271,2.126062,0.640760
1591315200-1591920000:2.6965,0.859567,2.078971,0.633419
1591401600-1592006400:2.5472,0.780280,2.048548,0.638759
1591488000-1592092800:2.5844,0.786648,2.048482,0.619899
1591574400-1592179200:2.5936,0.707974,2.065968,0.631319
1591660800-1592265600:2.7246,0.748088,2.061231,0.606612
1591747200-1592352000:2.8527,0.539064,2.036964,0.579995
1591833600-1592438400:2.9470,0.499562,2.106288,0.591506
1591920000-1592524800:3.0098,0.532334,2.110146,0.601827
1592006400-1592611200:2.9402,0.449766,2.074209,0.588795
1592092800-1592697600:2.9944,0.503441,2.080138,0.599121
1592179200-1592784000:3.3174,0.542227,2.075086,0.608582
1592265600-1592870400:3.2763,0.647687,2.046847,0.624904
1592352000-1592956800:2.9960,0.671980,1.996628,0.628368
1592438400-1593043200:2.9819,0.617559,1.911988,0.578065
1592524800-1593129600:2.9024,0.612927,1.908471,0.597094
1592611200-1593216000:3.1034,0.562232,1.902014,0.579909
1592697600-1593302400:2.7028,0.537399,1.901655,0.540401
1592784000-1593388800:2.7443,0.600739,1.953430,0.512272
1592870400-1593475200:3.1562,0.405068,1.954186,0.533722
1592956800-1593561600:2.8795,0.311472,1.945959,0.541503
1593043200-1593648000:2.4171,0.288984,1.893549,0.530153
1593129600-1593734400:2.1909,0.239376,1.932987,0.520037
1593216000-1593820800:2.5049,0.182767,1.732538,0.587702
1593302400-1593907200:2.4509,0.121711,1.697787,0.592595
1593388800-1593993600:2.1002,0.091239,1.695968,0.618546
1593475200-1594080000:2.1185,0.059053,1.709571,0.654034
1593561600-1594166400:2.2525,0.050800,1.724120,0.635399
1593648000-1594252800:2.8601,0.053109,1.726454,0.648566
1593734400-1594339200:2.8848,0.072580,1.748460,0.692909
1593820800-1594425600:2.5669,0.065878,1.844694,0.659453
1593907200-1594512000:2.8737,0.077377,1.696859,0.638889
1593993600-1594598400:2.8151,0.123802,1.585362,0.633174
1594080000-1594684800:2.7115,0.076713,1.565782,0.632032
1594166400-1594771200:2.7239,0.070264,1.537650,0.658111
1594252800-1594857600:2.2326,0.074148,1.568939,0.652735
1594339200-1594944000:2.0550,0.022492,1.530315,0.630110
1594425600-1595030400:1.9858,0.023425,1.701447,0.674913
1594512000-1595116800:1.9501,0.017847,1.695021,0.633981
1594598400-1595203200:2.2004,0.148901,1.892198,0.575250
1594684800-1595289600:2.2319,0.146514,1.860695,0.590028
1594771200-1595376000:2.0913,0.143910,1.883730,0.554714
1594857600-1595462400:2.1314,0.131282,1.887482,0.537444
1594944000-1595548800:2.3512,0.127953,1.921735,0.534158
1595030400-1595635200:2.2614,0.093673,1.865796,0.587862
1595116800-1595721600:2.5924,0.099699,1.850039,0.635140
1595203200-1595808000:2.4411,0.005781,1.948648,0.665096
1595289600-1595894400:2.5087,0.005071,2.078160,0.631626
1595376000-1595980800:2.4223,0.005389,1.992603,0.649444
1595462400-1596067200:2.4138,0.004350,1.854951,0.640597
1595548800-1596153600:2.1660,0.005155,1.769144,0.648613
1595635200-1596240000:2.1006,0.002029,1.948728,0.647824
1595721600-1596326400:2.1431,0.005845,1.991632,0.627922
1595808000-1596412800:2.0355,0.004816,1.889294,0.671532
1595894400-1596499200:2.0999,0.010664,1.591327,0.747903
1595980800-1596585600:2.4518,0.010635,1.584469,0.608169
1596067200-1596672000:2.4371,0.011274,1.617369,0.584010
1596153600-1596758400:2.9311,0.031188,1.636819,0.459478
1596240000-1596844800:3.0974,0.040110,1.809242,0.456648
1596326400-1596931200:3.1414,0.042681,1.609321,0.457303
1596412800-1597017600:2.9385,0.060275,1.587733,0.553176
1596499200-1597104000:2.6196,0.018473,1.774604,0.537125
1596585600-1597190400:2.3800,0.023144,1.800251,0.596299
1596672000-1597276800:2.4496,0.039692,1.779807,0.666702
1596758400-1597363200:2.5748,0.036617,1.765391,0.692431
1596844800-1597449600:2.6641,0.087358,1.782971,0.738006
1596931200-1597536000:2.6809,0.085519,1.792634,0.746666
1597017600-1597622400:2.3803,0.059586,1.966652,0.733107
1597104000-1597708800:2.3727,0.040423,2.035634,0.758496
1597190400-1597795200:1.8366,0.036911,2.124356,0.750945
1597276800-1597881600:1.8871,0.037806,2.021596,0.768893
1597363200-1597968000:1.9563,0.038087,1.897556,0.768570
1597449600-1598054400:1.4873,0.006575,1.921432,0.764469
1597536000-1598140800:1.7614,0.045966,1.803029,0.707041
1597622400-1598227200:1.6683,0.192158,1.792303,0.731715
1597708800-1598313600:1.8366,0.198662,1.815272,0.688917
1597795200-1598400000:2.0185,0.211851,1.814850,0.693033
1597881600-1598486400:1.6677,0.230745,1.851258,0.681065
1597968000-1598572800:1.8930,0.174647,1.828814,0.644428
1598054400-1598659200:2.2655,0.179437,1.923623,0.655883
1598140800-1598745600:2.1664,0.144257,1.948070,0.692093
1598227200-1598832000:2.7817,0.121039,1.956914,0.666161
1598313600-1598918400:2.3792,0.073688,1.940474,0.731577
1598400000-1599004800:3.0321,0.057563,1.843067,0.734600
1598486400-1599091200:3.1545,0.067865,1.996678,0.748265
1598572800-1599177600:3.3546,0.056217,1.970158,0.746009
1598659200-1599264000:3.4874,0.046567,2.011893,0.769009
1598745600-1599350400:3.6231,0.001572,1.983201,0.773238
1598832000-1599436800:3.3343,0.002688,1.932176,0.778254
1598918400-1599523200:3.3382,0.003533,1.891267,0.772272
1599004800-1599609600:3.6168,0.004822,1.872699,0.781366
1599091200-1599696000:3.6899,0.003453,1.874275,0.785834
1599177600-1599782400:3.6616,0.002941,1.848512,0.797881
1599264000-1599868800:3.6622,0.002963,1.833507,0.795206
1599350400-1599955200:3.8402,0.002870,1.797885,0.795520
1599436800-1600041600:3.9812,0.001664,1.825602,0.783979
1599523200-1600128000:4.2668,0.001346,1.758073,0.795471
1599609600-1600214400:3.5548,0.000000,1.806531,0.802037
1599696000-1600300800:3.2169,0.000000,1.826630,0.792100
1599782400-1600387200:3.3254,0.000000,1.790897,0.776171
1599868800-1600473600:3.1366,0.000000,1.777720,0.785798
1599955200-1600560000:2.9568,0.000000,1.694872,0.757477
1600041600-1600646400:2.6511,0.001735,1.501275,0.763243
1600128000-1600732800:2.9442,0.001556,1.455412,0.759384
1600214400-1600819200:2.6176,0.001622,1.319879,0.785893
1600300800-1600905600:2.4838,0.001920,1.317870,0.798585
1600387200-1600992000:2.7772,0.002405,1.342407,0.829534
1600473600-1601078400:2.8705,0.002887,1.453180,0.839551
1600560000-1601164800:2.7349,0.003405,1.410158,0.851578
1600646400-1601251200:2.8334,0.002034,1.391239,0.812643
1600732800-1601337600:2.7111,0.001483,1.344045,0.839000
1600819200-1601424000:2.8716,0.001357,1.424933,0.861852
1600905600-1601510400:3.2329,0.002209,1.385118,0.812837
1600992000-1601596800:2.7917,0.001517,1.389497,0.798510
1601078400-1601683200:2.6451,0.000486,1.230516,0.784172
1601164800-1601769600:2.5138,0.000440,1.210088,0.790480
1601251200-1601856000:2.4219,0.000356,1.413294,0.824540
1601337600-1601942400:2.5691,0.000234,1.525194,0.794092
1601424000-1602028800:2.2404,0.000219,1.523985,0.783781
1601510400-1602115200:2.3441,0.000000,1.478499,0.760781
1601596800-1602201600:2.4813,0.000000,1.455224,0.724591
1601683200-1602288000:2.9846,0.002728,1.553637,0.737729
1601769600-1602374400:3.0533,0.002994,1.609065,0.714296
1601856000-1602460800:3.2284,0.003056,1.503014,0.708160
1601942400-1602547200:2.6670,0.002055,1.534065,0.712476
1602028800-1602633600:2.3486,0.002614,1.565543,0.717516
1602115200-1602720000:2.1569,0.002761,1.553981,0.780749
1602201600-1602806400:2.1452,0.002457,1.561121,0.807858
1602288000-1602892800:2.1496,0.000000,1.435693,0.831160
1602374400-1602979200:2.0897,0.000000,1.438663,0.854170
1602460800-1603065600:2.0754,0.000000,1.546731,0.856118
1602547200-1603152000:2.1476,0.000000,1.568318,0.831159
1602633600-1603238400:2.0293,0.000000,1.566167,0.826143
1602720000-1603324800:1.9309,0.000000,1.551284,0.816679
1602806400-1603411200:2.1039,0.000000,1.583219,0.813307
1602892800-1603497600:1.9004,0.000000,1.625060,0.793340
1602979200-1603584000:1.6850,0.000000,1.521509,0.783663
1603065600-1603670400:1.6023,0.000000,1.469408,0.738519
1603152000-1603756800:1.8349,0.001574,1.421129,0.760356
1603238400-1603843200:1.6149,0.001293,1.366890,0.773873
1603324800-1603929600:1.6784,0.001408,1.476837,0.719339
1603411200-1604016000:1.4334,0.001246,1.539782,0.723184
1603497600-1604102400:1.4046,0.001057,1.554298,0.724629
1603584000-1604188800:1.7179,0.000900,1.765339,0.758173
1603670400-1604275200:1.7366,0.000530,1.810519,0.783171
1603756800-1604361600:1.2929,0.000000,1.788084,0.753397
1603843200-1604448000:1.0290,0.000000,1.788321,0.789781
1603929600-1604534400:1.2155,0.007140,1.807151,0.807397
1604016000-1604620800:1.5699,0.009331,1.810103,0.814671
1604102400-1604707200:1.6853,0.008453,1.812787,0.822094
1604188800-1604793600:1.9899,0.007340,1.802546,0.860446
1604275200-1604880000:1.9117,0.008268,1.816585,0.874031
1604361600-1604966400:2.0297,0.007776,1.822337,0.878942
1604448000-1605052800:2.2099,0.008145,1.805716,0.889440
1604534400-1605139200:2.2772,0.003337,1.784145,0.887849
1604620800-1605225600:1.8582,0.000000,1.790488,0.885618
1604707200-1605312000:1.6543,0.000000,1.776313,0.891956
1604793600-1605398400:1.2982,0.000000,1.732094,0.882296
1604880000-1605484800:1.4015,0.000000,1.662355,0.871329
1604966400-1605571200:1.4601,0.003503,1.650780,0.851462
1605052800-1605657600:1.2943,0.003610,1.662967,0.833623
1605139200-1605744000:1.0797,0.001085,1.622604,0.910441
1605225600-1605830400:1.1517,0.001014,1.629279,0.924732
1605312000-1605916800:1.0999,0.000988,1.639020,0.922078
1605398400-1606003200:1.0351,0.000989,1.645259,0.920808
1605484800-1606089600:1.0256,0.000992,1.634431,0.913461
1605571200-1606176000:1.0097,0.000416,1.623971,0.917452
1605657600-1606262400:1.0602,0.000397,1.637422,0.918789
1605744000-1606348800:0.9398,0.000000,1.664090,0.908936
1605830400-1606435200:0.9389,0.000000,1.555916,0.899762
1605916800-1606521600:0.9367,0.000330,1.436464,0.906799
1606003200-1606608000:0.9471,0.000274,1.441638,0.897586
1606089600-1606694400:0.8458,0.000249,1.615929,0.905303
1606176000-1606780800:0.9484,0.000255,1.601361,0.895945
1606262400-1606867200:0.9009,0.000000,1.537119,0.887912
1606348800-1606953600:0.8462,0.000000,1.566653,0.887975
1606435200-1607040000:0.9236,0.000000,1.561553,0.880718
1606521600-1607126400:0.8964,0.000000,1.629518,0.862144
1606608000-1607212800:0.9324,0.000000,1.635960,0.863076
1606694400-1607299200:0.9934,0.000000,1.547801,0.858174
1606780800-1607385600:0.9199,0.000000,1.540150,0.855725
1606867200-1607472000:0.8909,0.000000,1.527820,0.884407
1606953600-1607558400:0.8805,0.000000,1.508589,0.870467
1607040000-1607644800:0.9063,0.000000,1.482132,0.862335
1607126400-1607731200:0.8953,0.000000,1.459010,0.874101
1607212800-1607817600:0.9443,0.000000,1.421773,0.865479
1607299200-1607904000:1.0277,0.000000,1.449080,0.871750
1607385600-1607990400:1.0378,0.000000,1.443782,0.863139
1607472000-1608076800:1.2852,0.000000,1.408986,0.841654
1607558400-1608163200:1.3823,0.000000,1.340750,0.845952
1607644800-1608249600:1.3851,0.000000,1.303564,0.832040
1607731200-1608336000:1.4170,0.000000,1.329273,0.825742
1607817600-1608422400:1.3751,0.000000,1.327925,0.833379
1607904000-1608508800:1.3693,0.000000,1.324371,0.834151
1607990400-1608595200:1.4205,0.000000,1.391541,0.833287
1608076800-1608681600:1.3977,0.000000,1.394202,0.827061
1608163200-1608768000:1.3676,0.000000,1.392115,0.823375
1608249600-1608854400:1.2383,0.000000,1.410548,0.827190
1608336000-1608940800:1.2844,0.000000,1.394695,0.814326
1608422400-1609027200:1.2523,0.000000,1.484064,0.779140
1608508800-1609113600:0.9834,0.000000,1.514194,0.728958
1608595200-1609200000:0.9097,0.000000,1.402592,0.741751
1608681600-1609286400:0.7534,0.000000,1.541007,0.740938
1608768000-1609372800:0.7491,0.000000,1.666189,0.711238
1608854400-1609459200:0.7077,0.000000,1.685920,0.713783
1608940800-1609545600:0.5757,0.000000,1.475053,0.751484
1609027200-1609632000:0.5006,0.000000,1.475716,0.755854
1609113600-1609718400:0.5453,0.000000,1.359757,0.769289
1609200000-1609804800:0.5650,0.000000,1.242463,0.800873
1609286400-1609891200:0.5900,0.000000,1.225378,0.807680
1609372800-1609977600:0.6150,0.000000,1.232440,0.812546
1609459200-1610064000:0.6819,0.000000,1.226738,0.821258
1609545600-1610150400:0.7470,0.000000,1.325000,0.822754
1609632000-1610236800:0.8112,0.000000,1.328855,0.856104
1609718400-1610323200:0.7513,0.000000,1.461132,0.893962
1609804800-1610409600:0.7810,0.000000,1.404882,0.897807
1609891200-1610496000:0.8236,0.000000,1.396851,0.886919
1609977600-1610582400:0.7874,0.000000,1.387411,0.879544
1610064000-1610668800:0.7331,0.000000,1.431708,0.857332
1610150400-1610755200:0.7101,0.000000,1.385125,0.856031
1610236800-1610841600:0.7422,0.000000,1.471101,0.828987
1610323200-1610928000:0.7190,0.000000,1.453117,0.839138
1610409600-1611014400:0.6396,0.000000,1.517616,0.819904
1610496000-1611100800:0.7202,0.000000,1.523665,0.809416
1610582400-1611187200:0.7738,0.000000,1.450634,0.827342
1610668800-1611273600:0.7105,0.000000,1.380210,0.838020
1610755200-1611360000:0.7096,0.000000,1.374769,0.840441
1610841600-1611446400:0.6396,0.000000,1.310042,0.861304
1610928000-1611532800:0.6251,0.000000,1.334491,0.877229
1611014400-1611619200:0.5471,0.000000,1.342753,0.903380
